rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
10710,1001+,University of Peshawar,9.2–15.5,10710,23.4,629,7.5,1048,6.8,1064,31.7,1076,27.8,812,Pakistan,"7,900",14.9,1%,42 : 58,University of Peshawar,"Art, Performing Arts & Design,Economics & Econometrics,Accounting & Finance,Physics & Astronomy,Geography,Archaeology,Psychology,Computer Science,Education,Chemistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Architecture,Business & Management,Law,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,History, Philosophy & Theology,Mathematics & Statistics,Biological Sciences,Electrical & Electronic Engineering,Communication & Media Studies,General Engineering,Sociology",False,False
10720,1001+,PMAS Arid Agriculture University Rawalpindi,9.2–15.5,10720,17.9,965,9.0,961,9.8,1022,31.7,1077,28.3,806,Pakistan,"9,957",40.5,0%,39 : 61,PMAS Arid Agriculture University Rawalpindi,"Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Economics & Econometrics,Education,Accounting & Finance,Business & Management,General Engineering,Biological Sciences,Other Health,Agriculture & Forestry,Veterinary Science,Sociology",False,False
10730,1001+,PSG College of Technology,9.2–15.5,10730,16.6,1037,8.4,995,7.2,1060,32.2,988,12.8,1099,India,"8,490",14.7,0%,38 : 62,PSG College of Technology,"Business & Management,General Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Chemistry,Physics & Astronomy,Civil Engineering,Computer Science",False,False
10740,1001+,RUDN University,9.2–15.5,10740,21.2,742,9.5,926,5.6,1072,35.3,709,45.1,532,Russian Federation,"16,215",9.4,32%,67 : 33,RUDN University,"Agriculture & Forestry,Medicine & Dentistry,Civil Engineering,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Psychology,Education,Archaeology,Computer Science,Communication & Media Studies,Accounting & Finance,Physics & Astronomy,Mathematics & Statistics,History, Philosophy & Theology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Chemistry,Geography,Art, Performing Arts & Design,Chemical Engineering,Veterinary Science,Other Health,General Engineering,Sport Science,Sociology,Architecture,Law,Business & Management,Electrical & Electronic Engineering,Biological Sciences",False,False
10750,1001+,SASTRA University,9.2–15.5,10750,16.2,1054,8.2,1005,15.0,943,32.4,958,12.6,1101,India,"13,147",18.9,0%,50 : 50,SASTRA University,"Computer Science,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Biological Sciences",False,False
10760,1001+,Sathyabama Institute of Science and Technology,9.2–15.5,10760,17.0,1015,7.9,1024,2.1,1099,32.2,989,13.3,1096,India,"17,861",22.1,1%,51 : 49,Sathyabama Institute of Science and Technology,"Medicine & Dentistry,Mechanical & Aerospace Engineering,Mathematics & Statistics,General Engineering,Accounting & Finance,Chemical Engineering,Chemistry,Languages, Literature & Linguistics,Communication & Media Studies,Business & Management,Biological Sciences,Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Electrical & Electronic Engineering,Computer Science,Law,Architecture,Psychology",False,False
10770,1001+,Sechenov University,9.2–15.5,10770,23.4,630,8.4,996,0.8,1103,33.8,811,23.9,880,Russian Federation,"16,128",9.0,10%,58 : 42,Sechenov University,"Electrical & Electronic Engineering,Medicine & Dentistry,General Engineering,Other Health,Chemical Engineering,Biological Sciences,Sociology,Civil Engineering",False,False
10780,1001+,Shanghai Maritime University,9.2–15.5,10780,15.2,1083,8.1,1012,16.8,916,33.8,812,28.8,791,China,"23,552",18.8,3%,37 : 63,Shanghai Maritime University,"Electrical & Electronic Engineering,Geography,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Economics & Econometrics,General Engineering",False,False
10790,1001+,Shibaura Institute of Technology,9.2–15.5,10790,17.1,1002,8.5,993,8.4,1048,35.1,721,20.6,954,Japan,"9,911",17.7,4%,15 : 85,Shibaura Institute of Technology SHIBAURA Science Engineering,"Computer Science,Art, Performing Arts & Design,Physics & Astronomy,Electrical & Electronic Engineering,Mathematics & Statistics,Civil Engineering,Chemical Engineering,Chemistry,General Engineering,Biological Sciences,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture",False,False
10800,1001+,Siberian Federal University,9.2–15.5,10800,19.6,846,9.0,963,6.2,1067,35.8,680,16.0,1060,Russian Federation,"28,008",11.3,1%,47 : 53,Siberian Federal University,"Architecture,General Engineering,Education,Psychology,Art, Performing Arts & Design,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Business & Management,Geography,Law,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Sport Science,Communication & Media Studies,Civil Engineering,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Chemistry,Sociology,Electrical & Electronic Engineering",False,False
10810,1001+,Sidi Mohamed Ben Abdellah University,9.2–15.5,10810,25.6,520,6.3,1087,9.7,1025,31.8,1056,22.0,921,Morocco,"82,558",58.3,2%,45 : 55,Sidi Mohamed Ben Abdellah University,"History, Philosophy & Theology,Biological Sciences,General Engineering,Languages, Literature & Linguistics,Accounting & Finance,Mechanical & Aerospace Engineering,Medicine & Dentistry,Computer Science,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Geography,Electrical & Electronic Engineering,Education,Chemistry,Psychology,Business & Management,Chemical Engineering,Economics & Econometrics,Mathematics & Statistics,Law",False,False
10820,1001+,Sofia University,9.2–15.5,10820,19.6,847,8.6,991,9.0,1038,33.0,891,39.2,623,Bulgaria,"23,956",13.7,4%,65 : 35,Sofia University,"Physics & Astronomy,Computer Science,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Geography,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Chemistry,Education,Languages, Literature & Linguistics,Biological Sciences,Other Health,Business & Management,Chemical Engineering,Economics & Econometrics,Psychology,Archaeology,Law,Art, Performing Arts & Design,History, Philosophy & Theology,Medicine & Dentistry,Sociology,Accounting & Finance",False,False
10830,1001+,Southwest Jiaotong University,9.2–15.5,10830,18.6,917,12.0,793,9.0,1039,76.0,109,20.2,968,China,"40,819",15.3,2%,26 : 74,Southwest Jiaotong University,"Chemical Engineering,Civil Engineering,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Chemistry,Sport Science,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Mathematics & Statistics,Sociology,Law,Physics & Astronomy,Architecture,Economics & Econometrics,Medicine & Dentistry,Computer Science,Psychology,Geology, Environmental, Earth & Marine Sciences,General Engineering,Communication & Media Studies,Business & Management,Other Health",False,False
10840,1001+,SRM Institute of Science and Technology,9.2–15.5,10840,16.4,1048,7.3,1059,8.9,1042,31.9,1039,15.9,1064,India,"42,886",15.3,2%,23 : 77,SRM Institute of Science and Technology SRM Institute of Science and Technology SRMIST SRM University,"Chemical Engineering,Communication & Media Studies,Psychology,Business & Management,History, Philosophy & Theology,Chemistry,Law,Civil Engineering,Medicine & Dentistry,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Agriculture & Forestry,Physics & Astronomy,Sport Science,Languages, Literature & Linguistics,Computer Science,Electrical & Electronic Engineering,Economics & Econometrics,Mathematics & Statistics,Education,Other Health,Accounting & Finance,Architecture,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",False,False
10850,1001+,Tamil Nadu Agricultural University,9.2–15.5,10850,24.9,554,8.8,979,2.8,1095,35.3,711,14.8,1083,India,"5,780",7.1,0%,62 : 38,Tamil Nadu Agricultural University,Agriculture & Forestry,False,False
10860,1001+,Tamkang University,9.2–15.5,10860,16.0,1064,11.1,843,9.3,1031,33.5,844,25.0,851,Taiwan,"27,060",24.0,6%,48 : 52,Tamkang University,"Computer Science,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Sociology,Education,Politics & International Studies (incl Development Studies),Business & Management,General Engineering,Architecture,Chemical Engineering,Communication & Media Studies,Civil Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences",False,False
10870,1001+,Technical University of Liberec,9.2–15.5,10870,18.5,923,10.2,892,4.7,1078,37.1,611,30.9,755,Czech Republic,"6,129",12.1,9%,54 : 46,Technical University of Liberec,"Civil Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Computer Science,Chemical Engineering,Economics & Econometrics,Business & Management,Mathematics & Statistics,Architecture,Languages, Literature & Linguistics,General Engineering,Art, Performing Arts & Design,Chemistry,Other Health,Education",False,False
10880,1001+,Tokyo City University,9.2–15.5,10880,18.5,924,9.6,920,11.5,1002,39.3,508,18.4,1011,Japan,"7,904",15.6,1%,22 : 78,Tokyo City University,"Psychology,Communication & Media Studies,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Politics & International Studies (incl Development Studies),Mathematics & Statistics,Chemical Engineering,Sociology,Physics & Astronomy,Computer Science,Chemistry,Geography,General Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Education,Medicine & Dentistry",False,False
10890,1001+,Tokyo Denki University,9.2–15.5,10890,15.5,1076,7.9,1025,2.9,1093,0.6,1098,17.0,1037,Japan,"9,400",25.7,2%,10 : 90,Tokyo Denki University,"Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Computer Science,Civil Engineering,General Engineering,Chemical Engineering",False,False
10900,1001+,Tottori University,9.2–15.5,10900,22.4,687,8.1,1013,10.8,1013,32.8,906,18.3,1015,Japan,"6,165",8.0,2%,36 : 64,Tottori University,"Politics & International Studies (incl Development Studies),Sociology,Chemical Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Sport Science,Mechanical & Aerospace Engineering,Chemistry,General Engineering,Languages, Literature & Linguistics,Civil Engineering,Law,Art, Performing Arts & Design,Veterinary Science,Education,Business & Management,History, Philosophy & Theology,Psychology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Geography,Computer Science,Communication & Media Studies,Agriculture & Forestry,Architecture,Medicine & Dentistry,Mathematics & Statistics,Other Health,Archaeology,Biological Sciences,Physics & Astronomy",False,False
10910,1001+,Toyo University,9.2–15.5,10910,15.7,1068,9.3,943,8.1,1050,32.7,916,21.2,937,Japan,"30,142",33.5,1%,41 : 59,Toyo University,"Economics & Econometrics,Sport Science,Chemical Engineering,Geography,Education,Languages, Literature & Linguistics,General Engineering,Psychology,Civil Engineering,Chemistry,Business & Management,Communication & Media Studies,Architecture,Sociology,Archaeology,Agriculture & Forestry,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Physics & Astronomy,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Mathematics & Statistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Law,Other Health,Computer Science",False,False
10920,1001+,University of Tunis El Manar,9.2–15.5,10920,22.7,672,9.3,944,7.3,1058,32.1,1004,38.3,636,Tunisia,"30,301",16.7,1%,76 : 24,University of Tunis El Manar,"Other Health,Veterinary Science,Geology, Environmental, Earth & Marine Sciences,Psychology,Mechanical & Aerospace Engineering,Chemistry,Civil Engineering,Chemical Engineering,Sociology,Archaeology,General Engineering,Physics & Astronomy,Business & Management,Law,Economics & Econometrics,Politics & International Studies (incl Development Studies),Accounting & Finance,Electrical & Electronic Engineering,Computer Science,History, Philosophy & Theology,Languages, Literature & Linguistics,Medicine & Dentistry,Biological Sciences,Education,Mathematics & Statistics",False,False
10930,1001+,Unisinos University,9.2–15.5,10930,23.0,653,12.0,795,5.6,1073,33.2,869,17.9,1026,Brazil,"14,412",20.9,1%,52 : 48,Unisinos University,"Chemistry,Business & Management,Communication & Media Studies,Medicine & Dentistry,Education,Sport Science,Mathematics & Statistics,Architecture,Art, Performing Arts & Design,Electrical & Electronic Engineering,Accounting & Finance,Computer Science,Other Health,Languages, Literature & Linguistics,Chemical Engineering,Physics & Astronomy,Economics & Econometrics,Law,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Civil Engineering,Psychology,Biological Sciences,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences",False,False
10940,1001+,Ural Federal University,9.2–15.5,10940,22.3,690,11.9,801,5.8,1071,38.4,554,27.8,813,Russian Federation,"24,917",9.8,7%,46 : 54,Ural Federal University,"General Engineering,Chemistry,Agriculture & Forestry,Education,Mechanical & Aerospace Engineering,Business & Management,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Economics & Econometrics,Other Health,Sociology,Archaeology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Biological Sciences,Sport Science,Physics & Astronomy,Architecture,Chemical Engineering,Psychology,Geography,Languages, Literature & Linguistics,Electrical & Electronic Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Computer Science,Mathematics & Statistics",False,False
10950,1001+,Universiti Utara Malaysia,9.2–15.5,10950,24.2,589,10.3,885,2.9,1094,32.2,990,45.3,530,Malaysia,"14,315",13.0,18%,73 : 27,Universiti Utara Malaysia,"Communication & Media Studies,Sociology,Computer Science,Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Education,Psychology,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Law,Accounting & Finance,Business & Management,Geography,History, Philosophy & Theology",False,False
