rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
13680,1001+,University of the Punjab,10.3–25.0,13680,20.1,1006,11.2,1171,34.8,946,34.2,1257,33.8,970,Pakistan,"27,907",24.8,0%,52 : 48,University of the Punjab,"Computer Science,History, Philosophy & Theology,Electrical & Electronic Engineering,Geography,Economics & Econometrics,Sociology,Other Health,Sport Science,Art, Performing Arts & Design,Education,Mathematics & Statistics,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Communication & Media Studies,Chemical Engineering,Archaeology,General Engineering,Physics & Astronomy,Law,Business & Management,Biological Sciences,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Psychology,Architecture,Agriculture & Forestry",False,False
13690,1001+,Qassim University,10.3–25.0,13690,16.6,1347,7.4,1514,13.2,1383,34.5,1197,73.6,259,Saudi Arabia,"64,042",15.5,3%,66 : 34,Qassim University,"Geology, Environmental, Earth & Marine Sciences,Other Health,Sociology,Architecture,Business & Management,History, Philosophy & Theology,Accounting & Finance,Psychology,Sport Science,Computer Science,Agriculture & Forestry,Medicine & Dentistry,Law,Electrical & Electronic Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Chemistry,Civil Engineering,General Engineering,Education,Mathematics & Statistics,Geography,Mechanical & Aerospace Engineering,Biological Sciences,Chemical Engineering,Veterinary Science,Economics & Econometrics,Art, Performing Arts & Design",False,False
13700,1001+,Razi University,10.3–25.0,13700,24.7,704,14.3,934,30.5,1024,35.4,1056,17.6,1455,Iran,"12,266",29.3,1%,58 : 42,Razi University,"Electrical & Electronic Engineering,Physics & Astronomy,Education,Sport Science,Computer Science,Biological Sciences,Geography,Mechanical & Aerospace Engineering,Sociology,Art, Performing Arts & Design,Economics & Econometrics,Veterinary Science,Archaeology,Languages, Literature & Linguistics,Chemistry,Architecture,Accounting & Finance,Law,Psychology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Agriculture & Forestry,Communication & Media Studies,History, Philosophy & Theology,Business & Management,Mathematics & Statistics,Politics & International Studies (incl Development Studies)",False,False
13710,1001+,Recep Tayyip Erdoğan University,10.3–25.0,13710,15.4,1433,8.6,1422,8.2,1475,33.4,1488,18.4,1429,Turkey,"12,365",23.3,3%,51 : 49,Recep Tayyip Erdoğan University,"Geology, Environmental, Earth & Marine Sciences,Architecture,Chemical Engineering,Languages, Literature & Linguistics,Chemistry,Electrical & Electronic Engineering,Accounting & Finance,Computer Science,Physics & Astronomy,Law,Medicine & Dentistry,Agriculture & Forestry,Other Health,Mechanical & Aerospace Engineering,General Engineering,Business & Management,Biological Sciences,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Economics & Econometrics,Civil Engineering,Sport Science,Education,Mathematics & Statistics,Art, Performing Arts & Design",False,False
13720,1001+,University Rey Juan Carlos,10.3–25.0,13720,15.4,1434,10.5,1232,41.0,830,35.5,1041,43.7,733,Spain,"43,273",23.5,9%,58 : 42,University Rey Juan Carlos,"Agriculture & Forestry,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Archaeology,History, Philosophy & Theology,Computer Science,Chemical Engineering,Geography,Sport Science,Languages, Literature & Linguistics,Business & Management,Electrical & Electronic Engineering,Economics & Econometrics,Architecture,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Education,Physics & Astronomy,Sociology,Psychology,Other Health,Politics & International Studies (incl Development Studies),Biological Sciences,Medicine & Dentistry,General Engineering,Accounting & Finance,Mathematics & Statistics,Law,Chemistry",False,False
13730,1001+,Riga Technical University,10.3–25.0,13730,20.6,963,18.1,731,18.3,1244,57.2,283,46.0,676,Latvia,"11,134",31.0,12%,34 : 66,Riga Technical University,"Electrical & Electronic Engineering,General Engineering,Accounting & Finance,Chemical Engineering,Business & Management,Computer Science,Chemistry,Architecture,Civil Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering",False,False
13740,1001+,Ritsumeikan University,10.3–25.0,13740,18.9,1116,12.6,1054,16.4,1296,35.9,996,36.8,916,Japan,"35,401",18.3,8%,,Ritsumeikan University,"Art, Performing Arts & Design,Civil Engineering,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Psychology,Languages, Literature & Linguistics,Computer Science,Chemistry,Architecture,Law,Communication & Media Studies,Other Health,General Engineering,Politics & International Studies (incl Development Studies),Business & Management,Agriculture & Forestry,Mathematics & Statistics,Physics & Astronomy,Education,Economics & Econometrics,Mechanical & Aerospace Engineering,Sociology,History, Philosophy & Theology,Electrical & Electronic Engineering,Geography,Archaeology,Chemical Engineering,Sport Science",False,False
13750,1001+,Robert Gordon University,10.3–25.0,13750,16.6,1348,11.3,1164,22.8,1158,34.3,1234,76.8,227,United Kingdom,"9,685",20.2,23%,62 : 38,Robert Gordon University,"Electrical & Electronic Engineering,Communication & Media Studies,Biological Sciences,Other Health,Business & Management,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Sociology,Architecture,Chemistry,Computer Science,Law,Civil Engineering,Accounting & Finance,Sport Science",False,False
13760,1001+,Russian Presidential Academy of National Economy and Public Administration,10.3–25.0,13760,20.5,969,14.8,901,13.4,1375,36.5,928,21.4,1331,Russian Federation,"15,067",9.3,5%,57 : 43,Russian Presidential Academy of National Economy and Public Administration,"Architecture,Psychology,History, Philosophy & Theology,Computer Science,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Business & Management,Sociology,Art, Performing Arts & Design,Communication & Media Studies,Accounting & Finance,Education,Archaeology,Economics & Econometrics,Law,Geography",False,False
13770,1001+,Ryukoku University,10.3–25.0,13770,15.5,1425,10.2,1259,12.1,1410,34.3,1235,21.5,1325,Japan,"16,124",33.4,2%,37 : 63,Ryukoku University,"Chemical Engineering,Sociology,Business & Management,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Biological Sciences,Psychology,Education,Sport Science,History, Philosophy & Theology,Computer Science,Law,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Agriculture & Forestry,Communication & Media Studies,Chemistry,General Engineering,Electrical & Electronic Engineering,Archaeology,Mechanical & Aerospace Engineering,Mathematics & Statistics",False,False
13780,1001+,University of the Ryukyus,10.3–25.0,13780,19.7,1041,12.0,1098,15.9,1306,41.3,618,29.2,1097,Japan,"7,658",10.0,2%,38 : 62,University of the Ryukyus,"Sport Science,Medicine & Dentistry,Chemistry,Politics & International Studies (incl Development Studies),Law,Computer Science,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Psychology,Civil Engineering,Other Health,Geography,General Engineering,Archaeology,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Physics & Astronomy,Economics & Econometrics,Art, Performing Arts & Design,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Education,Biological Sciences,History, Philosophy & Theology,Mathematics & Statistics,Architecture,Chemical Engineering,Sociology,Agriculture & Forestry",False,False
13790,1001+,University of La Sabana,10.3–25.0,13790,15.9,1393,9.6,1317,5.0,1515,33.8,1338,40.5,808,Colombia,"11,904",18.8,3%,58 : 42,University of La Sabana,"Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Communication & Media Studies,Education,Languages, Literature & Linguistics,Computer Science,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Chemistry,Mechanical & Aerospace Engineering,Law,Economics & Econometrics,Business & Management,Civil Engineering,General Engineering,Chemical Engineering,Psychology,Physics & Astronomy",False,False
13800,1001+,Saga University,10.3–25.0,13800,21.8,876,12.7,1049,20.1,1217,49.6,388,23.8,1251,Japan,"6,761",9.7,2%,40 : 60,Saga University,"Civil Engineering,Electrical & Electronic Engineering,Business & Management,Languages, Literature & Linguistics,Sociology,Agriculture & Forestry,Other Health,Chemistry,General Engineering,Mathematics & Statistics,Accounting & Finance,Art, Performing Arts & Design,Education,Physics & Astronomy,Chemical Engineering,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,Mechanical & Aerospace Engineering",False,False
13810,1001+,Saitama University,10.3–25.0,13810,18.9,1117,13.0,1027,17.5,1265,35.6,1034,32.9,999,Japan,"8,484",14.1,5%,33 : 67,Saitama University,"General Engineering,Archaeology,Education,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Communication & Media Studies,Languages, Literature & Linguistics,Civil Engineering,Physics & Astronomy,Law,Sociology,Economics & Econometrics,Chemistry,Business & Management,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Accounting & Finance,Chemical Engineering,Geography,History, Philosophy & Theology,Biological Sciences,Psychology",False,False
13820,1001+,Saitama Medical University,10.3–25.0,13820,23.3,781,8.8,1405,30.7,1018,37.1,870,15.3,1510,Japan,"1,904",1.5,0%,52 : 48,Saitama Medical University,"Other Health,Medicine & Dentistry",False,False
13830,1001+,Sakarya University,10.3–25.0,13830,14.0,1497,9.0,1380,17.6,1260,35.1,1105,20.9,1347,Turkey,"51,273",31.7,5%,45 : 55,Sakarya University,"Mechanical & Aerospace Engineering,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Electrical & Electronic Engineering,Computer Science,Business & Management,Geography,General Engineering,Accounting & Finance,Languages, Literature & Linguistics,Biological Sciences,Art, Performing Arts & Design,Chemistry,Civil Engineering,Economics & Econometrics,Psychology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Other Health,Law,Education,Sociology,Mathematics & Statistics,Architecture,Communication & Media Studies",False,False
13840,1001+,Samara National Research University (Samara University),10.3–25.0,13840,20.3,985,12.3,1072,22.1,1176,43.1,524,33.8,971,Russian Federation,"9,806",10.5,13%,50 : 50,Samara National Research University (Samara University),"General Engineering,Physics & Astronomy,Communication & Media Studies,Mechanical & Aerospace Engineering,Psychology,Languages, Literature & Linguistics,Computer Science,Sociology,Chemistry,Mathematics & Statistics,Business & Management,History, Philosophy & Theology,Law,Education,Electrical & Electronic Engineering,Economics & Econometrics,Accounting & Finance,Politics & International Studies (incl Development Studies),Biological Sciences",False,False
13850,1001+,Samara State Technical University,10.3–25.0,13850,15.6,1417,8.9,1395,13.7,1367,42.6,553,16.5,1486,Russian Federation,"14,126",15.8,3%,38 : 62,Samara State Technical University,"Education,Computer Science,Mathematics & Statistics,Business & Management,Biological Sciences,Civil Engineering,Physics & Astronomy,Architecture,Chemistry,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Communication & Media Studies",False,False
13860,1001+,San Sebastián University,10.3–25.0,13860,17.8,1215,7.6,1503,7.5,1488,33.4,1491,44.0,724,Chile,"17,617",9.2,0%,61 : 39,San Sebastián University,"Medicine & Dentistry,Chemical Engineering,Biological Sciences,Veterinary Science,Psychology,Education,Law,Civil Engineering,Art, Performing Arts & Design,Sport Science,Computer Science,General Engineering,Architecture,Accounting & Finance,History, Philosophy & Theology,Mathematics & Statistics",False,False
13870,1001+,"University of Santiago, Chile (USACH)",10.3–25.0,13870,16.0,1388,15.3,869,12.2,1408,35.9,997,47.4,643,Chile,"23,469",25.4,3%,43 : 57,"University of Santiago, Chile (USACH)","Physics & Astronomy,Education,Chemical Engineering,Law,Civil Engineering,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,History, Philosophy & Theology,Computer Science,Accounting & Finance,Mathematics & Statistics,Agriculture & Forestry,Other Health,Sport Science,Medicine & Dentistry,Psychology,Biological Sciences,Economics & Econometrics,Languages, Literature & Linguistics,Business & Management,Chemistry,Architecture,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies)",False,False
13880,1001+,Sapporo Medical University,10.3–25.0,13880,28.9,510,11.7,1121,27.8,1063,42.9,538,15.4,1508,Japan,"1,305",3.3,0%,43 : 57,Sapporo Medical University,"Other Health,Medicine & Dentistry",False,False
13890,1001+,University of Sargodha,10.3–25.0,13890,24.6,706,9.0,1381,15.6,1313,35.1,1106,40.5,809,Pakistan,"20,999",23.3,0%,53 : 47,University of Sargodha,"Education,Geography,Economics & Econometrics,Medicine & Dentistry,Biological Sciences,Art, Performing Arts & Design,Agriculture & Forestry,Geology, Environmental, Earth & Marine Sciences,Business & Management,Chemistry,Computer Science,Accounting & Finance,Civil Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Psychology,Law,Communication & Media Studies,Other Health,Sport Science,Sociology,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies)",False,False
13900,1001+,SASTRA University,10.3–25.0,13900,17.8,1216,9.5,1327,37.9,885,41.8,587,15.1,1513,India,"9,160",12.0,0%,46 : 54,SASTRA University,"Computer Science,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Biological Sciences",False,False
