rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
7780,601-800,Universiti Teknologi Malaysia,18.6—27.5,7780,26.8,447,15.7,601,27.1,699,33.1,820,54.8,345,Malaysia,"21,992",11.9,19%,49 : 51,Universiti Teknologi Malaysia,"Business & Management,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Chemistry,Other Health,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Psychology,Accounting & Finance,Education,History, Philosophy & Theology,Civil Engineering,Sport Science,Art, Performing Arts & Design,Chemical Engineering,Mechanical & Aerospace Engineering,Architecture,Economics & Econometrics,General Engineering,Physics & Astronomy,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Biological Sciences",False,False
7790,601-800,Texas Tech University,18.6—27.5,7790,27.7,419,16.6,577,25.4,713,33.6,776,41.1,531,United States,"30,145",20.2,7%,45 : 55,Texas Tech University,"Sociology,Archaeology,Accounting & Finance,Art, Performing Arts & Design,Communication & Media Studies,Geography,Mathematics & Statistics,Education,Architecture,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,General Engineering,History, Philosophy & Theology,Biological Sciences,Law,Electrical & Electronic Engineering,Chemistry,Languages, Literature & Linguistics,Physics & Astronomy,Psychology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Agriculture & Forestry,Sport Science,Civil Engineering,Business & Management",False,False
7800,601-800,University of Texas at El Paso,18.6—27.5,7800,20.7,678,20.9,465,20.9,762,32.1,969,33.0,649,United States,"16,389",24.3,7%,53 : 47,University of Texas at El Paso,"Physics & Astronomy,Accounting & Finance,Sport Science,Art, Performing Arts & Design,Biological Sciences,Mechanical & Aerospace Engineering,Economics & Econometrics,Sociology,Education,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Other Health,Geography,Electrical & Electronic Engineering,Civil Engineering,General Engineering,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Computer Science,Psychology,Agriculture & Forestry,Communication & Media Studies,Business & Management",False,False
7810,601-800,Tezpur University,18.6—27.5,7810,22.4,597,14.2,648,39.8,569,32.2,929,12.3,979,India,"3,300",13.6,0%,42 : 58,Tezpur University,"Law,Computer Science,Physics & Astronomy,Mechanical & Aerospace Engineering,Education,Sociology,Business & Management,Electrical & Electronic Engineering,Art, Performing Arts & Design,Chemistry,Accounting & Finance,Languages, Literature & Linguistics,Biological Sciences,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Civil Engineering",False,False
7820,601-800,Tokushima University,18.6—27.5,7820,27.4,426,17.9,543,14.2,852,54.3,203,18.5,886,Japan,"7,550",9.0,3%,34 : 66,Tokushima University,"Other Health,Agriculture & Forestry,History, Philosophy & Theology,Electrical & Electronic Engineering,Art, Performing Arts & Design,Civil Engineering,Chemical Engineering,Mechanical & Aerospace Engineering,Medicine & Dentistry,Biological Sciences,Languages, Literature & Linguistics,General Engineering",False,False
7830,601-800,Tokyo University of Agriculture and Technology,18.6—27.5,7830,26.4,460,22.9,424,20.8,764,44.6,330,20.9,843,Japan,"5,802",14.8,5%,27 : 73,Tokyo University of Agriculture and Technology,"Chemistry,Sport Science,Geography,Veterinary Science,Agriculture & Forestry,Sociology,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Politics & International Studies (incl Development Studies),Civil Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Mathematics & Statistics,Chemical Engineering,Communication & Media Studies",False,False
7840,601-800,Tokyo University of Science,18.6—27.5,7840,21.1,660,23.7,406,22.5,747,37.8,534,16.8,921,Japan,"19,911",25.2,1%,20 : 80,Tokyo University of Science tus rikadai tokyo,"Electrical & Electronic Engineering,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Computer Science,Economics & Econometrics,Mechanical & Aerospace Engineering,Architecture,General Engineering,Physics & Astronomy,Other Health,Mathematics & Statistics,Chemistry,Business & Management,Biological Sciences,Accounting & Finance,Civil Engineering",False,False
7850,601-800,Toyohashi University of Technology (TUT),18.6—27.5,7850,22.3,605,17.2,557,16.8,817,47.7,281,24.7,772,Japan,"2,331",9.9,8%,10 : 90,Toyohashi University of Technology (TUT),"Electrical & Electronic Engineering,Civil Engineering,Physics & Astronomy,Mechanical & Aerospace Engineering,Computer Science,Mathematics & Statistics,General Engineering,Chemistry,Chemical Engineering,Biological Sciences",False,False
7860,601-800,Universiti Teknologi Petronas,18.6—27.5,7860,25.1,498,17.0,567,10.3,909,65.5,138,64.4,255,Malaysia,"5,466",14.1,27%,36 : 64,Universiti Teknologi Petronas UTP Petronas University of Technology University Technology Petronas,"Civil Engineering,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,General Engineering,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Computer Science,Chemical Engineering",False,False
7870,601-800,University of Vigo,18.6—27.5,7870,15.5,904,11.7,741,33.2,634,37.0,577,36.5,601,Spain,"20,834",17.2,4%,50 : 50,University of Vigo,"History, Philosophy & Theology,Law,Sociology,Physics & Astronomy,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Economics & Econometrics,Biological Sciences,Politics & International Studies (incl Development Studies),Chemistry,Chemical Engineering,Psychology,Accounting & Finance,General Engineering,Education,Mathematics & Statistics,Art, Performing Arts & Design,Other Health,Sport Science,Communication & Media Studies,Business & Management,Mechanical & Aerospace Engineering,Civil Engineering,Agriculture & Forestry,Geography,Archaeology,Computer Science,Geology, Environmental, Earth & Marine Sciences",False,False
7880,601-800,Vilnius University,18.6—27.5,7880,19.2,738,12.7,698,35.0,619,40.2,450,40.4,543,Lithuania,"18,442",11.9,4%,64 : 36,Vilnius University,"Sociology,Education,Psychology,Chemistry,Electrical & Electronic Engineering,Geography,Archaeology,Chemical Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Other Health,Biological Sciences,Business & Management,History, Philosophy & Theology,Communication & Media Studies,Law,Accounting & Finance,Politics & International Studies (incl Development Studies),Computer Science,General Engineering,Mathematics & Statistics,Economics & Econometrics",False,False
7890,601-800,Waseda University,18.6—27.5,7890,25.9,474,20.0,489,30.1,667,35.6,650,32.4,657,Japan,"51,809",16.6,8%,35 : 65,Waseda University,"Languages, Literature & Linguistics,Computer Science,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Psychology,Medicine & Dentistry,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Architecture,Law,Sociology",False,False
7900,601-800,University of the West of England,18.6—27.5,7900,15.6,901,13.4,674,38.3,583,32.9,837,53.3,361,United Kingdom,"20,755",19.3,17%,53 : 47,University of the West of England,"History, Philosophy & Theology,Sociology,Biological Sciences,Business & Management,Mechanical & Aerospace Engineering,Geography,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,General Engineering,Education,Languages, Literature & Linguistics,Communication & Media Studies,Computer Science,Politics & International Studies (incl Development Studies),Law,Art, Performing Arts & Design,Architecture,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology",False,False
7910,601-800,University of the West of Scotland,18.6—27.5,7910,14.0,955,10.3,816,40.0,567,32.3,916,56.7,321,United Kingdom,"11,595",20.7,11%,60 : 40,University of the West of Scotland,"Geology, Environmental, Earth & Marine Sciences,Sport Science,Law,Chemical Engineering,General Engineering,Sociology,Civil Engineering,Psychology,Other Health,Physics & Astronomy,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Business & Management,Education,Mathematics & Statistics,Art, Performing Arts & Design,Communication & Media Studies,Chemistry",False,False
7920,601-800,West University of Timişoara,18.6—27.5,7920,18.1,796,7.9,914,29.2,676,32.1,971,29.8,695,Romania,"13,555",18.3,4%,65 : 35,West University of Timişoara,"Accounting & Finance,Physics & Astronomy,Business & Management,Mathematics & Statistics,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Computer Science,Psychology,Education,Law,Geography,Languages, Literature & Linguistics,Communication & Media Studies,Art, Performing Arts & Design,Chemistry,Economics & Econometrics,History, Philosophy & Theology,Sport Science,Sociology",False,False
7930,601-800,University of the Western Cape,18.6—27.5,7930,17.9,810,14.3,642,40.1,566,32.7,865,58.4,305,South Africa,"20,182",33.2,8%,60 : 40,University of the Western Cape,"Sociology,Business & Management,Education,History, Philosophy & Theology,Medicine & Dentistry,Physics & Astronomy,Geography,Sport Science,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),Law,Accounting & Finance,Mathematics & Statistics,Other Health,Chemistry,Economics & Econometrics,Computer Science,Biological Sciences,Languages, Literature & Linguistics,Psychology",False,False
7940,601-800,University of Westminster,18.6—27.5,7940,15.6,902,14.0,654,22.2,752,32.4,905,81.0,119,United Kingdom,"16,570",20.1,45%,58 : 42,University of Westminster,"Communication & Media Studies,Biological Sciences,Architecture,Economics & Econometrics,Art, Performing Arts & Design,Psychology,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Business & Management,Accounting & Finance,Sociology,History, Philosophy & Theology,Languages, Literature & Linguistics,Other Health,Computer Science,Law",False,False
7950,601-800,University of Windsor,18.6—27.5,7950,18.0,803,13.7,664,24.7,717,35.3,672,48.3,425,Canada,"15,453",18.7,16%,52 : 48,University of Windsor,"Sport Science,Sociology,Geology, Environmental, Earth & Marine Sciences,Business & Management,Civil Engineering,Art, Performing Arts & Design,Agriculture & Forestry,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,Education,Physics & Astronomy,Other Health,Chemistry,Computer Science,Accounting & Finance,Law,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Architecture,History, Philosophy & Theology,Languages, Literature & Linguistics,Psychology,General Engineering,Communication & Media Studies",False,False
7960,601-800,Yamagata University,18.6—27.5,7960,22.3,606,10.0,827,22.8,743,50.4,240,19.4,864,Japan,"8,866",8.3,2%,34 : 66,Yamagata University,"Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Education,Computer Science,Architecture,General Engineering,Biological Sciences,Mathematics & Statistics,Other Health,Art, Performing Arts & Design,Economics & Econometrics,Business & Management,Sociology,Agriculture & Forestry,Electrical & Electronic Engineering,History, Philosophy & Theology,Chemical Engineering,Sport Science,Mechanical & Aerospace Engineering,Geography,Law,Civil Engineering,Physics & Astronomy,Medicine & Dentistry,Archaeology,Psychology,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Chemistry",False,False
7970,601-800,University of Yamanashi,18.6—27.5,7970,25.3,491,10.2,820,19.5,786,35.9,630,19.8,858,Japan,"4,842",6.9,4%,30 : 70,University of Yamanashi,"General Engineering,Mathematics & Statistics,Mechanical & Aerospace Engineering,Psychology,Languages, Literature & Linguistics,Education,Politics & International Studies (incl Development Studies),Business & Management,Electrical & Electronic Engineering,Physics & Astronomy,Medicine & Dentistry,Law,Economics & Econometrics,Chemistry,Computer Science,Biological Sciences,History, Philosophy & Theology,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Agriculture & Forestry,Chemical Engineering,Geography",False,False
7980,601-800,Yeungnam University,18.6—27.5,7980,33.1,295,11.4,762,35.0,620,38.9,495,28.0,723,South Korea,"22,658",16.2,3%,49 : 51,Yeungnam University,"Economics & Econometrics,Mathematics & Statistics,Physics & Astronomy,Architecture,Computer Science,Sport Science,Art, Performing Arts & Design,Electrical & Electronic Engineering,Psychology,Business & Management,Other Health,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Law,Languages, Literature & Linguistics,General Engineering,Accounting & Finance,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Chemistry,Sociology,Archaeology,Education,Agriculture & Forestry,Mechanical & Aerospace Engineering,Communication & Media Studies,Biological Sciences,History, Philosophy & Theology",False,False
7990,601-800,Yokohama City University,18.6—27.5,7990,23.8,547,6.4,960,38.0,586,39.4,478,16.9,920,Japan,"4,851",5.0,2%,55 : 45,Yokohama City University,"Chemistry,Biological Sciences,Accounting & Finance,Medicine & Dentistry,Business & Management,Mathematics & Statistics,Other Health,Sociology,Economics & Econometrics,Politics & International Studies (incl Development Studies)",False,False
