rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited
11660,1001+,Kaunas University of Technology,10.7–22.1,11660,16.5,1214,11.4,1062,5.6,1378,38.9,734,30.4,972,Lithuania,"9,956",14.7,6%,38 : 62,Kaunas University of Technology,"Economics & Econometrics,General Engineering,Sociology,Architecture,Education,Communication & Media Studies,Business & Management,Civil Engineering,Mathematics & Statistics,Accounting & Finance,Chemical Engineering,Physics & Astronomy,Other Health,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Electrical & Electronic Engineering,Agriculture & Forestry,Languages, Literature & Linguistics,Computer Science,Chemistry",False,False
11670,1001+,Kazan National Research Technological University,10.7–22.1,11670,17.8,1088,8.4,1315,10.5,1302,49.0,360,25.2,1100,Russian Federation,"15,260",10.7,11%,45 : 55,Kazan National Research Technological University,"Business & Management,General Engineering,Chemical Engineering",False,False
11680,1001+,Kharazmi University,10.7–22.1,11680,28.0,517,12.7,967,21.2,1077,44.7,457,17.1,1327,Iran,"12,656",20.9,1%,57 : 43,Kharazmi University,"Politics & International Studies (incl Development Studies),Civil Engineering,History, Philosophy & Theology,Chemistry,Business & Management,Geology, Environmental, Earth & Marine Sciences,Education,Sociology,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Languages, Literature & Linguistics,Physics & Astronomy,Law,Mechanical & Aerospace Engineering,Computer Science,Sport Science,Psychology,Biological Sciences,Geography,Architecture,Accounting & Finance",False,False
11690,1001+,Khon Kaen University,10.7–22.1,11690,21.6,818,12.0,1017,18.0,1147,55.2,277,31.1,955,Thailand,"38,655",19.7,2%,51 : 49,Khon Kaen University,"Business & Management,Electrical & Electronic Engineering,Education,Chemistry,Agriculture & Forestry,Other Health,Veterinary Science,Architecture,Law,Physics & Astronomy,Economics & Econometrics,Civil Engineering,Computer Science,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,General Engineering,Mathematics & Statistics,Medicine & Dentistry,Chemical Engineering",False,False
11700,1001+,KIIT University,10.7–22.1,11700,16.9,1171,11.5,1057,25.9,998,59.5,234,15.9,1361,India,"21,390",13.1,2%,41 : 59,KIIT University,"Education,Sociology,Geology, Environmental, Earth & Marine Sciences,Geography,Politics & International Studies (incl Development Studies),Computer Science,Physics & Astronomy,Law,Communication & Media Studies,Architecture,Other Health,Accounting & Finance,Electrical & Electronic Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Civil Engineering,Chemistry,Chemical Engineering,Art, Performing Arts & Design,Biological Sciences,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,General Engineering,Psychology,History, Philosophy & Theology,Business & Management",False,False
11710,1001+,King Mongkut’s Institute of Technology Ladkrabang,10.7–22.1,11710,17.8,1089,19.5,639,6.7,1367,82.0,97,19.6,1254,Thailand,"23,539",21.7,1%,53 : 47,King Mongkut’s Institute of Technology Ladkrabang,"Agriculture & Forestry,Computer Science,Economics & Econometrics,Art, Performing Arts & Design,Civil Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,General Engineering,Chemical Engineering,Electrical & Electronic Engineering,Chemistry,Education,Business & Management,Architecture,Physics & Astronomy,Biological Sciences,Languages, Literature & Linguistics,Medicine & Dentistry",False,False
11720,1001+,King Mongkut's University of Technology North Bangkok,10.7–22.1,11720,15.1,1311,9.9,1186,10.1,1315,41.9,556,20.9,1217,Thailand,"26,846",24.9,0%,42 : 58,King Mongkut's University of Technology North Bangkok,"Languages, Literature & Linguistics,Civil Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Architecture,Mechanical & Aerospace Engineering,Accounting & Finance,Business & Management,Biological Sciences,Sociology,Electrical & Electronic Engineering,Chemistry,Agriculture & Forestry,Economics & Econometrics,Art, Performing Arts & Design,Chemical Engineering,Physics & Astronomy,Communication & Media Studies,General Engineering,Education",False,False
11730,1001+,King Mongkut’s University of Technology Thonburi,10.7–22.1,11730,17.3,1136,16.7,755,23.6,1041,74.0,130,29.2,1002,Thailand,"16,126",21.4,3%,47 : 53,King Mongkut’s University of Technology Thonburi,"Languages, Literature & Linguistics,Agriculture & Forestry,Chemical Engineering,Education,Physics & Astronomy,Civil Engineering,Biological Sciences,Business & Management,Geology, Environmental, Earth & Marine Sciences,Architecture,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Mathematics & Statistics,Accounting & Finance,General Engineering,Mechanical & Aerospace Engineering,Chemistry",False,False
11740,1001+,Kitasato University,10.7–22.1,11740,24.0,685,9.9,1187,18.2,1142,39.5,690,16.3,1352,Japan,"8,503",5.4,0%,53 : 47,Kitasato University,"Chemistry,Other Health,Veterinary Science,Biological Sciences,Agriculture & Forestry,Medicine & Dentistry,Physics & Astronomy",False,False
11750,1001+,Kochi University,10.7–22.1,11750,19.9,939,10.7,1109,20.7,1087,40.9,609,24.2,1125,Japan,"5,469",8.1,1%,44 : 56,Kochi University,"Sociology,Business & Management,Geography,Accounting & Finance,Physics & Astronomy,Medicine & Dentistry,Communication & Media Studies,History, Philosophy & Theology,Law,Politics & International Studies (incl Development Studies),Psychology,Other Health,Languages, Literature & Linguistics,Chemistry,Education,Mathematics & Statistics,Computer Science,Geology, Environmental, Earth & Marine Sciences,Agriculture & Forestry,Biological Sciences",False,False
11760,1001+,Kogakuin University,10.7–22.1,11760,17.2,1146,9.8,1199,8.8,1332,42.0,551,18.7,1279,Japan,"6,505",17.4,1%,17 : 83,Kogakuin University KU KUTE－TOKYO,"Electrical & Electronic Engineering,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Physics & Astronomy,Computer Science,General Engineering,Mathematics & Statistics,Architecture,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Chemistry",False,False
11770,1001+,Kookmin University,10.7–22.1,11770,18.2,1053,10.4,1136,16.4,1183,38.4,769,29.3,998,South Korea,"17,081",11.3,10%,46 : 54,Kookmin University,"Agriculture & Forestry,Communication & Media Studies,Electrical & Electronic Engineering,Computer Science,Civil Engineering,Sociology,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Chemical Engineering,Business & Management,Mathematics & Statistics,Biological Sciences,History, Philosophy & Theology,Sport Science,Chemistry,Education,Languages, Literature & Linguistics,Archaeology,Art, Performing Arts & Design,General Engineering,Psychology,Economics & Econometrics,Physics & Astronomy,Accounting & Finance,Architecture,Law",False,False
11780,1001+,Kwansei Gakuin University,10.7–22.1,11780,15.4,1290,9.0,1261,13.4,1245,35.3,1123,32.3,935,Japan,"24,766",23.8,3%,48 : 52,Kwansei Gakuin University,"Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,General Engineering,Biological Sciences,Business & Management,Education,Physics & Astronomy,Accounting & Finance,Law,History, Philosophy & Theology,Geography,Computer Science,Communication & Media Studies,Economics & Econometrics,Psychology,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Architecture,Chemistry,Electrical & Electronic Engineering,Sociology,Politics & International Studies (incl Development Studies)",False,False
11790,1001+,Kyoto Institute of Technology,10.7–22.1,11790,21.5,826,15.9,789,10.3,1309,41.3,587,22.1,1182,Japan,"3,989",13.0,5%,26 : 74,Kyoto Institute of Technology,"Mechanical & Aerospace Engineering,Chemical Engineering,Architecture,Electrical & Electronic Engineering,Chemistry,Art, Performing Arts & Design,Computer Science,Biological Sciences,General Engineering",False,False
11800,1001+,Kyushu Institute of Technology (Kyutech),10.7–22.1,11800,18.7,1023,12.4,987,31.0,921,47.4,392,29.3,1000,Japan,"5,653",16.2,4%,13 : 87,Kyushu Institute of Technology (Kyutech),"Mechanical & Aerospace Engineering,Biological Sciences,Chemical Engineering,Mathematics & Statistics,Computer Science,General Engineering,Civil Engineering,Physics & Astronomy,Electrical & Electronic Engineering",False,False
11810,1001+,Latvia University of Life Sciences and Technologies,10.7–22.1,11810,17.4,1129,17.6,714,5.2,1381,36.9,914,16.6,1340,Latvia,"4,216",36.9,1%,49 : 51,Latvia University of Life Sciences and Technologies,"Agriculture & Forestry,Electrical & Electronic Engineering,Civil Engineering,Business & Management,Sociology,Veterinary Science,Economics & Econometrics,General Engineering,Computer Science,Mechanical & Aerospace Engineering,Education,Architecture",False,False
11820,1001+,University of León,10.7–22.1,11820,17.9,1079,11.2,1074,25.4,1009,36.7,939,43.4,688,Spain,"13,606",16.1,13%,56 : 44,University of León,"Economics & Econometrics,Veterinary Science,Geography,General Engineering,Computer Science,History, Philosophy & Theology,Other Health,Law,Electrical & Electronic Engineering,Business & Management,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Biological Sciences,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Sport Science,Education",False,False
11830,1001+,University of Lethbridge,10.7–22.1,11830,16.7,1194,12.4,988,22.3,1067,34.5,1311,57.6,420,Canada,"6,996",12.9,12%,,University of Lethbridge,"Art, Performing Arts & Design,Business & Management,Politics & International Studies (incl Development Studies),Computer Science,Geology, Environmental, Earth & Marine Sciences,Other Health,Mathematics & Statistics,Languages, Literature & Linguistics,Chemistry,Biological Sciences,Psychology,Accounting & Finance,Geography,Economics & Econometrics,Physics & Astronomy,Archaeology,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Education,Sport Science",False,False
11840,1001+,L.N. Gumilyov Eurasian National University,10.7–22.1,11840,21.6,820,7.5,1376,16.6,1178,34.4,1370,51.0,535,Kazakhstan,"17,205",5.3,4%,,L.N. Gumilyov Eurasian National University enu,"Chemical Engineering,Biological Sciences,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,Art, Performing Arts & Design,Law,Communication & Media Studies,Accounting & Finance,General Engineering,Psychology,Architecture,Education,Chemistry,Politics & International Studies (incl Development Studies),Business & Management,Sport Science,Sociology,Archaeology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Mathematics & Statistics,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Geography,Civil Engineering,Agriculture & Forestry",False,False
11850,1001+,Lobachevsky State University of Nizhni Novgorod,10.7–22.1,11850,25.6,605,11.6,1047,12.4,1265,43.7,488,28.6,1019,Russian Federation,"18,077",7.9,7%,53 : 47,Lobachevsky State University of Nizhni Novgorod,"Biological Sciences,Psychology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Other Health,Business & Management,Mathematics & Statistics,Accounting & Finance,Chemistry,Sport Science,Sociology,Economics & Econometrics,Medicine & Dentistry,Law,Physics & Astronomy,Communication & Media Studies,Education,Politics & International Studies (incl Development Studies),Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Electrical & Electronic Engineering",False,False
11860,1001+,University of Łódź,10.7–22.1,11860,17.1,1156,10.3,1144,13.4,1246,34.7,1263,24.4,1117,Poland,"31,192",14.1,5%,65 : 35,University of Łódź Lodz,"Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),Economics & Econometrics,Art, Performing Arts & Design,Chemistry,Geography,History, Philosophy & Theology,Agriculture & Forestry,Communication & Media Studies,Computer Science,Geology, Environmental, Earth & Marine Sciences,Business & Management,Psychology,Law,Sociology,Languages, Literature & Linguistics,Mathematics & Statistics,Accounting & Finance,Physics & Astronomy,Education",False,False
11870,1001+,Lodz University of Technology,10.7–22.1,11870,16.3,1235,11.1,1081,18.0,1148,37.8,824,23.0,1157,Poland,"16,372",13.0,4%,41 : 59,Lodz University of Technology,"Civil Engineering,Chemistry,Mathematics & Statistics,General Engineering,Business & Management,Mechanical & Aerospace Engineering,Computer Science,Physics & Astronomy,Electrical & Electronic Engineering,Chemical Engineering,Biological Sciences",False,False
11880,1001+,London South Bank University,10.7–22.1,11880,15.4,1291,10.4,1137,18.1,1143,34.8,1226,75.3,229,United Kingdom,"12,170",16.6,33%,56 : 44,London South Bank University,"Other Health,Psychology,Agriculture & Forestry,Law,Sport Science,Accounting & Finance,Chemical Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,History, Philosophy & Theology,Computer Science,Business & Management,Economics & Econometrics,Civil Engineering,Sociology,Architecture,General Engineering,Biological Sciences,Electrical & Electronic Engineering,Communication & Media Studies,Education,Art, Performing Arts & Design",False,False
11890,1001+,Londrina State University,10.7–22.1,11890,21.4,836,13.3,921,16.3,1185,34.4,1371,18.7,1280,Brazil,"26,685",15.3,1%,57 : 43,Londrina State University,"Architecture,Sociology,Law,Chemistry,Physics & Astronomy,Agriculture & Forestry,Business & Management,Computer Science,Veterinary Science,Medicine & Dentistry,Electrical & Electronic Engineering,Art, Performing Arts & Design,Communication & Media Studies,Mathematics & Statistics,Chemical Engineering,Psychology,Civil Engineering,Archaeology,Economics & Econometrics,Languages, Literature & Linguistics,History, Philosophy & Theology,Geography,Politics & International Studies (incl Development Studies),Biological Sciences,Accounting & Finance,Sport Science,General Engineering,Other Health,Education",False,False
11900,1001+,Maharaja Sayajirao University of Baroda,10.7–22.1,11900,14.1,1356,9.3,1234,17.2,1166,34.9,1197,14.4,1389,India,"39,252",27.2,0%,55 : 45,Maharaja Sayajirao University of Baroda,"Physics & Astronomy,Education,Architecture,Business & Management,Electrical & Electronic Engineering,Chemistry,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Geography,Communication & Media Studies,Economics & Econometrics,Computer Science,Law,Other Health,History, Philosophy & Theology,Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Archaeology,Civil Engineering,Psychology,Sociology,Medicine & Dentistry,General Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Accounting & Finance",False,False
